x,y,e
0.9999489852316604,0.01010588749072145,1.7338567642184952e-18
0.9997959461368598,0.020210743882442022,3.4677135284369904e-18
0.9995408983457207,0.030313538181468595,6.935427056873981e-18
0.9991838679066734,0.04041323960471281,2.2182278214288845e-16
0.9987248912837958,0.05050881768496655,2.080628117062194e-17
0.9981640153530893,0.06059924237614517,2.2193117587683026e-16
0.9975012973976912,0.07068348415848774,2.7741708227495923e-17
0.9967368051020242,0.08076051414370347,2.2225603989870835e-16
0.9958706165448837,0.09082930418005374,2.222560398987083e-16
0.9949028201914639,0.10088882695735876,1.3870854113747962e-17
0.993833514884322,0.11093805611191847,2.222560398987083e-16
0.9926628098332839,0.1209759663313366,2.235507751115859e-16
0.99139082460429,0.13100153345923748,2.7741708227495923e-17
0.9900176891071838,0.1410137345998647,0.0
0.9885435435824443,0.15101154822255095,2.7741708227495923e-17
0.986968538586863,0.16099395426604887,2.2182278214288845e-16
0.9852928349781666,0.17095993424271116,2.7741708227495926e-17
0.9835166038985893,0.18090847134251045,2.235507751115859e-16
0.9816400267573933,0.1908385505368878,2.286564151278713e-16
0.979663295212341,0.20074915868241894,5.5483416454991847e-17
0.977586611150121,0.21063928462428835,0.0
0.9754101866657294,0.22050791929956012,2.2182278214288845e-16
0.9731342440408075,0.23035405584023497,2.369214385741125e-16
0.9707590157209399,0.24017668967608338,2.2182278214288845e-16
0.9682847442919154,0.2499748186372439,0.0
0.9657116824549501,0.2597474430565763,5.548341645499185e-17
0.9630400930008793,0.2694935658717591,5.5483416454991847e-17
0.9602702487833183,0.2792121927271213,5.548341645499185e-17
0.9574024326907954,0.2889023320751971,0.0
0.9544369376178595,0.2985629952779947,2.4803020921590093e-16
0.9513740664351671,0.3081931967079671,5.5483416454991847e-17
0.9482141319585492,0.31779195384867565,5.5483416454991847e-17
0.944957456917063,0.3273582873951366,5.548341645499185e-17
0.9416043739200313,0.33689122135383837,2.2865641512787125e-16
0.938155225423072,0.3463897831424217,5.548341645499185e-17
0.9346103636931233,0.35585300368901074,5.548341645499185e-17
0.9309701507724658,0.3652799175311864,2.4803020921590093e-16
0.9272349584417464,0.37466956291458986,2.286564151278713e-16
0.9234051681820079,0.38402098189114836,2.286564151278713e-16
0.9194811711357278,0.39333322041691215,1.1096683290998369e-16
0.9154633680668702,0.40260532844949215,2.2182278214288845e-16
0.9113521693199556,0.4118363600450894,0.0
0.9071479947781506,0.42102537345510577,0.0
0.9028512738203861,0.4301714312223263,2.286564151278713e-16
0.898462445277503,0.4392736002766632,2.2182278214288848e-16
0.8939819573874341,0.4483309520304513,0.0
0.8894102677494254,0.457342562473287,1.6645024936497553e-16
0.8847478432772996,0.466307512266398,2.2182278214288845e-16
0.8799951601517704,0.4752248868365376,2.2182278214288845e-16
0.8751527037718092,0.48409377646939084,0.0
0.8702209687050705,0.4929132764024856,2.4803020921590093e-16
0.8652004586373807,0.5016824869175969,2.773283833134897e-16
0.8600916863212963,0.510400513432637,4.4364556428577695e-16
0.8548951735237352,0.5190664665930201,2.4803020921590093e-16
0.8496114509726885,0.5276794623624939,0.0
0.8442410583030158,0.5362386221134269,2.7732838331348964e-16
0.8387845440013315,0.544743072716545,5.548341645499185e-17
0.8332424653499874,0.5531919466301047,2.286564151278713e-16
0.827615388370156,0.5615843819884974,5.548341645499185e-17
0.8219038877640229,0.5699195226902716,2.286564151278713e-16
0.8161085468560901,0.5781965184855697,2.286564151278713e-16
0.8102299575336016,0.586414525062964,5.5483416454991847e-17
0.8042687201860917,0.5945727041356881,1.109668329099837e-16
0.7982254436440676,0.6026702235272524,1.6645024936497553e-16
0.7921007451168273,0.6107062572564357,2.286564151278713e-16
0.7858952501294242,0.6186799856216434,0.0
0.7796095924587805,0.6265905952846256,2.48030209215901e-16
0.7732444140689586,0.6344372793535443,1.6645024936497555e-16
0.766800365045597,0.6422192374653825,2.4803020921590093e-16
0.760278103529515,0.6499356758676865,0.0
0.7536782956494966,0.6575858074996331,1.1096683290998372e-16
0.7470016154542574,0.6651688520724138,1.1096683290998369e-16
0.7402487448436026,0.6726840361489262,2.2182278214288845e-16
0.7334203734987843,0.6801305932227665,1.109668329099837e-16
0.7265171988120627,0.6875077637965147,1.1096683290998369e-16
0.7195399258154803,0.694814795459302,1.6645024936497553e-16
0.7124892671088562,0.7020509429636572,0.0
0.7053659427870069,0.7092154683016187,1.109668329099837e-16
0.6981706803662022,0.7163076407801092,0.0
0.6909042147098624,0.7233267370955621,2.4803020921590093e-16
0.6835672879535057,0.7302720414077938,2.286564151278713e-16
0.6761606494289532,0.7371428454131136,2.4803020921590093e-16
0.6686850555877976,0.7439384484166638,1.109668329099837e-16
0.6611412699241463,0.7506581574039829,2.2182278214288843e-16
0.6535300628966445,0.757301287111784,2.4803020921590093e-16
0.6458522118497866,0.7638671600979421,2.4803020921590093e-16
0.638108500934525,0.7703551068106821,5.548341645499185e-17
0.6302997210281841,0.7767644656569611,1.6645024936497553e-16
0.6224266696536858,0.7830945830700384,1.6645024936497558e-16
0.614490150898098,0.7893448135762248,2.773283833134897e-16
0.6064909753305114,0.7955145198608059,2.2865641512787125e-16
0.5984299599192552,0.8016030728331326,1.109668329099837e-16
0.5903079279484587,0.8076098516908702,2.4803020921590093e-16
0.5821257089339676,0.8135342439834026,2.286564151278713e-16
0.5738841385386255,0.8193756456743826,2.773283833134897e-16
0.5655840584869246,0.8251334612034233,2.286564151278713e-16
0.5572263164790403,0.8308071035469232,5.548341645499185e-17
0.5488117661042542,0.8363959942780202,2.4803020921590093e-16
0.5403412667537747,0.8418995636256671,0.0
1.0,0.0,0.0
0.9515986641713206,3.226401121736718,9.268385400624789e-15
0.8110847207181084,6.482568411401679,8.762214870573316e-15
0.5920738969485452,9.795383710823824,1.4052379582150578e-14
0.31578822645971605,13.186239699387453,1.89602693773225e-14
0.008999645605748847,16.668966954873028,1.4452676403312716e-14
-0.298564193514034,20.24849377748681,1.1406894989693945e-14
-0.577100516860662,23.920368640525723,1.0823131265238078e-14
-0.7996193006219376,27.67119154032708,3.3764511432270073e-14
-0.9445585917845267,31.47991245008447,2.7142622124151822e-14
-0.9978738493626609,35.31987105693426,1.063761611896168e-13
-0.9543988526538582,39.16138013039076,5.507169165895707e-14
-0.8183463057596098,42.97460220163918,1.0132298127205001e-13
-0.6028996292791722,46.73244079622282,1.4392820342479455e-13
-0.3289354933060103,50.413166070390346,1.561152321789962e-13
-0.02300087819369223,54.002520420886256,1.3165243622516354e-13
0.2852593129963791,57.495100038335906,1.2204357465554506e-13
0.5659748292838249,60.894878534200956,7.567391832139066e-14
0.7919444848636528,64.21482189974337,3.666466724449875e-14
0.941271937954691,67.4756321103478,1.0597955681723657e-13
0.9994874382891268,70.70374111160966,8.915628442665747e-14
0.9609499356505428,73.92874957775487,6.992846403893397e-14
0.8293936937234162,77.18055862276053,3.975074348336883e-14
0.6175664421375393,80.48647239933412,1.2177792023602744e-13
0.3459941299552428,83.86855234153751,5.249387092586409e-14
0.040991973331089476,87.34147942161883,8.416424924909535e-14
-0.2678854816372477,90.91113157050687,8.397549243229463e-14
-0.5507081713798986,94.57401411175947,1.1355502375489959e-13
-0.7800707278538002,98.3175983940014,1.618144916872092e-13
-0.9337480396688097,102.12153580911512,2.309522940682958e-13
-0.9968488561546772,105.95962956198059,3.1663010439382826e-13
-0.9632587411698156,109.80237312798025,2.753407523638312e-13
-0.8362325589008148,113.61980941480212,3.816435447756492e-13
-0.6280790812462017,117.3844335928213,3.500490742960781e-13
-0.3589682683363845,121.07385830193248,3.864574580929945e-13
-0.05497681682667888,124.67298296684945,2.4848331506293336e-13
0.2544386621233384,128.17545704009808,1.8368376119241855e-13
0.539295973113593,131.58429536453093,4.2862063979119665e-13
0.7719925876826274,134.91158604243074,4.988490326600216e-13
0.929980331866645,138.1773190937553,7.270373712943251e-13
0.9979502755073187,141.4074494454355,3.0736477459112104e-13
0.9693161677659554,144.63138189890154,2.4878846689639913e-13
0.8468526369254559,147.87912183625545,1.0655075173903114e-13
0.642426334592654,151.178367705963,9.41039889778427e-14
0.37584606276466026,154.5518270581444,1.1117261562582265e-13
0.07294330984877971,158.0150161942462,3.818395987370633e-13
-0.23693080731461164,161.57475664663593,4.56997514910736e-13
-0.5237496567130075,165.22851417979302,4.1535784170861824e-13
-0.7597206360850357,168.96464434912144,1.2550717409980982e-13
-0.9219782831287986,172.76352084538843,1.5183537409114857e-13
-0.9947999184536991,176.59943727503753,2.0479406945027168e-13
-0.9711291645865463,180.44309809017963,4.571980074864353e-13
-0.8532597048197936,184.264457325559,2.958672321440941e-13
-0.6526130298286736,188.0356300162495,3.0625706098333236e-13
-0.3886316960269931,191.73359425534937,2.5198794972134676e-13
-0.08689535401878262,195.34242199395754,5.207246226695943e-13
0.22335790749881249,198.8548224612513,6.435386688650642e-13
0.5120647062401076,202.2728486388749,7.592613262675891e-13
0.7512495094515876,205.60769832660642,6.368040062891727e-13
0.917735434567184,208.8786290847157,6.944320077530755e-13
0.9953900856021615,212.1110921798588,4.953170109039793e-13
0.9766887677795262,215.33426637742306,7.160369720191853e-13
0.8634436290510644,218.57823053060756,6.945397452718314e-13
0.6666280633825654,221.87104895752367,4.447547680869599e-13
0.40531339670407485,225.2360520237299,6.871592433686917e-13
0.10482088324207547,228.68957543890707,7.759957463531509e-13
-0.20573191743975208,232.239377337818,7.672924069665907e-13
-0.49625260055507153,235.88388652314734,7.916998671442831e-13
-0.7385898709871219,239.61235471431314,1.0094059801448816e-12
-0.9092613730490666,243.40589804508886,9.082081523093564e-13
-0.9917291280975192,247.23932690057876,9.867872140424248e-13
-0.9780020559102813,251.08358678378517,9.401198033882743e-13
-0.8694103022648159,254.9085736759127,5.728123260699332e-13
-0.6764763483271635,258.68605110153527,6.321535238498522e-13
-0.4178953941292596,262.39238622217704,1.0654657760009583e-12
-0.1187237924051503,266.0108398565843,1.2186237787561089e-12
0.1920488871684644,269.53318848780714,1.1211124319521368e-12
0.4843089281497969,272.96052112754495,5.099058943477795e-13
0.7297364952883075,276.3031337841575,4.804596839193923e-13
0.9045497875751707,279.5795317850138,8.142716759825386e-13
0.9918094864288545,282.8146366268315,4.79437999594937e-13
0.9830601728538054,286.0373710929095,6.350353582424747e-13
0.8791496509951068,289.27785664503887,1.0776089438595813e-12
0.6901467990307936,292.5644946805302,1.3178141109205937e-12
0.43436589899221095,295.9212144389677,1.5322661748895428e-12
0.13659197147127214,299.36515427092667,1.7441548318068462e-12
-0.17432084535649106,302.90500096282875,1.7853830202638792e-12
-0.4682452615329317,306.54014797247777,1.7431967656320792e-12
-0.7167001585438137,310.26075420742274,1.9872465320688945e-12
-0.8956103866233748,314.0486976191504,1.9647463015672996e-12
-0.9876396410958335,317.87933122637935,2.1797461821457072e-12
-0.9838703351163575,321.72387138502853,2.54139560162609e-12
-0.8846677128156362,325.55218691921925,2.91008088441065e-12
-0.6996444547802835,329.33571880792226,3.191247314284384e-12
-0.4467292133183129,333.05024754225263,3.273252441412207e-12
-0.15042934908706784,336.6782399769219,3.5036904784056866e-12
0.16054384433726415,340.2105482964354,2.7785860053040613e-12
0.456057224772094,343.64729642198415,2.274438506732925e-12
0.7074757048148791,346.99786800706045,1.7421322581650353e-12
0.8904369668420896,350.27999716599226,1.7056010949908098e-12
1.0,0.0,0.0
0.6383439378218917,317.6574032660471,3.298844929111313e-12
-0.1847726266905329,635.8717938222518,5.3200525306684155e-12
-0.8733836781359894,954.7968802413777,1.5733468673138508e-11
-0.9289099158383748,1274.0718050366527,3.3035276409349555e-11
-0.31114759431571837,1593.0824074816505,2.3054115414370452e-11
0.5326262796054062,1911.405908852104,2.533345375181305e-11
0.991476056377777,2229.1170188290766,4.110386389086e-12
0.7331824729282221,2546.733840328504,1.7080485492599745e-11
-0.0552552556521327,2864.8427493375616,5.206971400502611e-11
-0.802959118529234,3183.673845747326,5.038231845179329e-12
-0.9685512228858387,3502.9343160008034,5.930412279557948e-11
-0.4321358160844517,3822.020440947656,8.067653318574244e-12
0.41788160387666845,4140.4547664789925,3.5537541562143016e-11
0.9660500698400579,4458.231813953487,1.2120259656372121e-10
0.8155679424959894,4775.821932547063,7.701848199685558e-11
0.0753889273113304,5093.830732963931,1.864592851388821e-10
-0.7186294166707967,5412.560725585701,2.2614341601264585e-10
-0.9917026041916304,5731.79234172493,2.4415408868300413e-10
-0.5461176445008213,6050.942878164157,2.4880573040686393e-10
0.2955626613503232,6369.488286970799,2.2502113986406716e-10
0.9239840548283023,6687.3426179478365,2.8500085917529675e-10
0.8842217532869177,7004.920250978483,3.587987100989346e-10
0.2050864591418053,7322.835823479126,4.1856777313727895e-10
-0.6217896181307492,7641.4593277852355,4.988748505705267e-10
-0.9978243619603776,7960.64828730645,4.510225144016645e-10
-0.6507996113659154,8279.850885067142,4.390871297240652e-10
0.16807207537790517,8598.505426997448,4.679364729353916e-10
0.8660038391055198,8916.446950322696,4.284205472255421e-10
0.9376955484286549,9234.026586946973,5.131580897229158e-10
0.33112192529899254,9551.85767121822,5.042099286367007e-10
-0.5145105151949529,9870.371517992784,5.830063364767128e-10
-0.98685087669049,10189.505073169865,5.384730499000424e-10
-0.7437716858280725,10508.746428319359,5.569687769781445e-10
0.0386272019931789,10827.505582914044,5.871703781032567e-10
0.7937814026387325,11145.541840170088,5.71610800170518e-10
0.9748583320681758,11463.137948017504,8.024258221762927e-10
0.4508230042228666,11780.895347329139,8.353579346840003e-10
-0.39884106659818613,12099.298535961587,9.146932637640632e-10
-0.9590468283217118,12418.364464178401,9.025893066089174e-10
-0.8242498816822676,12737.630399359688,9.901057416449734e-10
-0.09199983982243747,13056.488748765736,1.0025059414957297e-09
0.7076384600888085,13374.626932140784,9.88803299738544e-10
0.9955926966770463,13692.25372025404,9.055440048105052e-10
0.563214334946673,14009.948358340424,8.861560143923997e-10
-0.2763519590660926,14328.24109712314,8.807581445738532e-10
-0.9150632085965821,14647.22897236203,9.149045070363291e-10
-0.890239546356242,14966.505523858788,9.855055482214337e-10
-0.21985668386059182,15285.455163182733,1.1394910083281107e-09
0.6105194733677034,15603.699075839902,1.2483703308485038e-09
0.9993741034459891,15921.36960854767,1.2283147048993324e-09
0.6650025354062361,16239.014543204561,1.326058384774981e-09
-0.15032345539733744,16557.200147288328,1.4263065221863945e-09
-0.8560308214144212,16876.100980808616,1.4639571350150461e-09
-0.9410356367939241,17195.373517462252,1.6005317413561018e-09
-0.34400076053021694,17514.405214571052,1.4081290701935871e-09
0.5027860124549072,17832.758197361443,1.1406128604101643e-09
0.9863247878354444,18150.48577668452,9.881477502088164e-10
0.7564072872759293,18468.094002593458,9.378512448237976e-10
-0.020537015677195652,18786.175647580683,1.1703681116113811e-09
-0.7818475286140508,19104.98049345596,1.2750355797776356e-09
-0.976354769353948,19424.234626072062,1.2930100898902299e-09
-0.46318735233388186,19743.339081096117,1.5426401920504682e-09
0.38621915306025967,20061.802898670776,1.5302434616025237e-09
0.9565963156290372,20379.59910917801,1.388917580244346e-09
0.8348318585897901,20697.18432149437,1.6306101134818593e-09
0.1089679155153749,21015.168062348297,1.837736658780842e-09
-0.6951815359575241,21333.87142230811,2.2401585414771592e-09
-0.9948476289130593,21653.093906986553,1.9007849699122843e-09
-0.5730589221522641,21972.258861182712,1.8169334473719857e-09
0.2643650877579483,22290.831612260972,1.8370056908025013e-09
0.9110733952000429,22608.706665574435,2.009963519133726e-09
0.8989234647817599,22926.283446820464,1.99228678980884e-09
0.23671421158287365,23244.17721284765,2.0996594335870633e-09
-0.596180615501415,23562.77383035183,2.0323071445089517e-09
-0.9966921426370157,23881.95023638171,1.8036275228094886e-09
-0.6749983589431268,24201.163609977917,2.085867022056057e-09
0.1359493723526019,24519.844591358895,2.0316460858241477e-09
0.8491825419516379,24837.80924635135,1.7040362170928818e-09
0.9486554939248494,25155.39196839522,1.8333585145889395e-09
0.3624525346890824,25473.203483822435,1.785325185778386e-09
-0.4853399974455283,25791.688860777773,1.7362315433536666e-09
-0.9812080996892537,26110.805765844107,1.691092246699713e-09
-0.7662151660961588,26430.054689946483,1.9076646222784288e-09
0.004042361604340433,26748.840539034318,1.938088889248353e-09
0.7720825517725997,27066.903391613254,1.4788366595640864e-09
0.9821048023596933,27384.506672523585,1.6846427957717062e-09
0.48224312008644665,27702.246151067066,1.8616150095529988e-09
-0.3657430479139025,28020.619034164065,1.6423980846926766e-09
-0.9484131169615017,28339.664131018933,2.204270561055718e-09
-0.844362136853266,28658.933975837685,2.274860770552599e-09
-0.12908645598498833,28977.818833330963,2.6261295178312472e-09
0.6801486633677924,29295.987661368395,2.7013142543127362e-09
0.9985036900116228,29613.627051239328,2.8384856186029363e-09
0.5960062271030467,29931.30591622938,2.766281080253593e-09
-0.23664036183708778,30249.564753348703,2.7589248117682052e-09
-0.8975055495069743,30568.52507975124,2.8771518467313444e-09
-0.9086978790720955,30887.80130984991,3.0752487017462594e-09
-0.2618416200837929,31206.77893724606,3.1848751691920324e-09
0.5751942124465608,31525.059316380248,3.2629016982511976e-09
